"PointID","x","y","Pressure","Velocity_x","Velocity_y","Nu_Tilde","Pressure_Coefficient","Density","Laminar_Viscosity","Heat_Capacity","Thermal_Conductivity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
210, 8.549317795791193e-02, -3.813964051581711e-02, 2.416876306435911e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.833752612871823e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 2.697561594377235e-03, -2.664280587708978e-04, -0.000000000000000e+00, 9.960392973834335e+00, 0.000000000000000e+00
211, 9.380000178115472e-02, -3.882756552733099e-02, 2.075837948712379e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.151675897424759e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 2.670528330233912e-03, -2.084379316738352e-04, -0.000000000000000e+00, 9.923357664780202e+00, 0.000000000000000e+00
212, 1.027147366382158e-01, -3.948380377777648e-02, 1.823246599723614e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.646493199447228e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 2.625275901852997e-03, -1.586257617767976e-04, -0.000000000000000e+00, 9.855626015530598e+00, 0.000000000000000e+00
213, 1.122769099766002e-01, -3.994398671403895e-02, 1.572194645760527e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.144389291521054e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 2.588270023400203e-03, -1.089265263995348e-04, -0.000000000000000e+00, 9.804931652251041e+00, 0.000000000000000e+00
214, 1.225032718251726e-01, -4.031659803068001e-02, 1.457368205820434e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.914736411640868e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 2.543049570824742e-03, -7.136193747079428e-05, -0.000000000000000e+00, 9.740864129115263e+00, 0.000000000000000e+00
215, 1.334218726588081e-01, -4.053734734768975e-02, 1.320662471745994e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.641324943491988e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 2.507845814664416e-03, -3.292541054317118e-05, -0.000000000000000e+00, 9.696940125187970e+00, 0.000000000000000e+00
216, 1.450521802183410e-01, -4.061264177539674e-02, 1.292950916670034e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.585901833340069e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 2.464505254653724e-03, -6.495354203766249e-06, -0.000000000000000e+00, 9.638415238681320e+00, 0.000000000000000e+00
217, 1.574143871226252e-01, -4.060058108573402e-02, 1.295711504400738e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.591423008801477e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 2.426030726149528e-03, 1.736702751138807e-05, -0.000000000000000e+00, 9.589770691310676e+00, 0.000000000000000e+00
218, 1.705237802725338e-01, -4.043030031775067e-02, 1.322138331516048e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.644276663032097e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 2.395493512269554e-03, 4.354432379692530e-05, -0.000000000000000e+00, 9.557527075495965e+00, 0.000000000000000e+00
219, 1.843913544353319e-01, -4.011020455425654e-02, 1.336388503420297e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.672777006840595e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 2.357428101031436e-03, 5.815005350936631e-05, -0.000000000000000e+00, 9.510357715771722e+00, 0.000000000000000e+00
220, 1.990264243135902e-01, -3.972723315934159e-02, 1.437536675081815e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.875073350163630e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 2.291742939523445e-03, 2.474055353535008e-05, -0.000000000000000e+00, 9.404647758894686e+00, 0.000000000000000e+00
221, 2.144402842868459e-01, -3.978581077306486e-02, 1.486148486471460e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.972296972942921e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 2.258751088170170e-03, -2.991987023223191e-05, -0.000000000000000e+00, 9.365752163102416e+00, 0.000000000000000e+00
222, 2.306195533699410e-01, -4.014572208738099e-02, 1.182406582358413e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.364813164716826e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 2.282201617935460e-03, -3.345742762498286e-05, -0.000000000000000e+00, 9.443739028052601e+00, 0.000000000000000e+00
223, 2.475610449011190e-01, -4.027136623075439e-02, 9.980191848845892e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.996038369769179e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 2.293925534601751e-03, -1.178365250431012e-05, -0.000000000000000e+00, 9.497943355526415e+00, 0.000000000000000e+00
224, 2.652446351004457e-01, -4.032358746482727e-02, 1.035968322106273e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.071936644212547e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 2.276155449303014e-03, -2.553390676643192e-06, -0.000000000000000e+00, 9.492030110360103e+00, 0.000000000000000e+00
225, 2.836446205438757e-01, -4.031184477788278e-02, 9.895885327272848e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.979177065454570e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 2.257112912764256e-03, 6.695590854088063e-06, -0.000000000000000e+00, 9.483759127288277e+00, 0.000000000000000e+00
226, 3.027276545733672e-01, -4.021239632283911e-02, 9.066741436508571e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.813348287301715e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 2.234098719049069e-03, 1.697244079287891e-05, -0.000000000000000e+00, 9.467322001179188e+00, 0.000000000000000e+00
227, 3.224519716655205e-01, -4.001702545605758e-02, 8.238285837036674e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.647657167407335e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 2.206969836159849e-03, 2.674544843504213e-05, -0.000000000000000e+00, 9.442114009129130e+00, 0.000000000000000e+00
228, 3.427677916296126e-01, -3.972716476080146e-02, 7.734891378849701e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.546978275769940e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 2.179572522155593e-03, 3.617057452116014e-05, -0.000000000000000e+00, 9.416088812191409e+00, 0.000000000000000e+00
229, 3.636173974893338e-01, -3.933387447699177e-02, 7.964663336238190e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.592932667247638e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 2.154652932183226e-03, 4.545244637392114e-05, -0.000000000000000e+00, 9.395124706794192e+00, 0.000000000000000e+00
230, 3.849358251536960e-01, -3.883762925658220e-02, 9.016794559671909e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.803358911934382e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 2.132748971008284e-03, 5.373067920595693e-05, -0.000000000000000e+00, 9.380394711139397e+00, 0.000000000000000e+00
231, 4.066516137988934e-01, -3.824970671846014e-02, 1.042355311996025e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.084710623992050e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 2.113672518957266e-03, 6.124952983134283e-05, -0.000000000000000e+00, 9.371518751583984e+00, 0.000000000000000e+00
232, 4.286870724175118e-01, -3.756981539213097e-02, 1.131070021257105e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.262140042514209e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 2.095941006032272e-03, 7.025652290535649e-05, -0.000000000000000e+00, 9.365375777239304e+00, 0.000000000000000e+00
233, 4.509585512624819e-01, -3.676452590572841e-02, 1.116471319156853e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.232942638313706e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 2.075253806636793e-03, 8.014498239084129e-05, -0.000000000000000e+00, 9.352294014334626e+00, 0.000000000000000e+00
234, 4.733798648291659e-01, -3.584380816864129e-02, 9.767264061781628e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.953452812356326e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 2.049984997305894e-03, 8.970362008699822e-05, -0.000000000000000e+00, 9.328217129825108e+00, 0.000000000000000e+00
235, 4.958616959296023e-01, -3.479964585283803e-02, 7.090285899586593e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.418057179917319e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 2.021167543957835e-03, 9.868059503913745e-05, -0.000000000000000e+00, 9.295095809877132e+00, 0.000000000000000e+00
236, 5.183148132058667e-01, -3.364992401632469e-02, 3.890760310611534e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.781520621223069e-02, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.989092342771206e-03, 1.020172548925951e-04, -0.000000000000000e+00, 9.252599496998215e+00, 0.000000000000000e+00
237, 5.406553813280266e-01, -3.250225184924783e-02, 6.828002521352208e-03, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.365600504270442e-02, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.959441125590562e-03, 9.898126937035498e-05, -0.000000000000000e+00, 9.213373460279842e+00, 0.000000000000000e+00
238, 5.627983940315713e-01, -3.140283364001140e-02, -2.199294696453119e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -4.398589392906239e-02, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.937391076723232e-03, 9.510062713940473e-05, -0.000000000000000e+00, 9.190348294875061e+00, 0.000000000000000e+00
239, 5.846591529344065e-01, -3.034224072576123e-02, -4.124809096160047e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -8.249618192320096e-02, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.921671875048546e-03, 9.399683692648108e-05, -0.000000000000000e+00, 9.181329207199630e+00, 0.000000000000000e+00
240, 6.061559200112829e-01, -2.928203957939808e-02, -4.780558781536796e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.561117563073594e-02, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.908744249199662e-03, 9.607997068111779e-05, -0.000000000000000e+00, 9.178186433737279e+00, 0.000000000000000e+00
241, 6.272131965235201e-01, -2.820020872638813e-02, -4.283526915505721e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -8.567053831011444e-02, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.895921224638299e-03, 9.937838790269836e-05, -0.000000000000000e+00, 9.174320908142066e+00, 0.000000000000000e+00
242, 6.477631485425789e-01, -2.710111600366873e-02, -3.182960587897927e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -6.365921175795855e-02, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.882847866624160e-03, 1.025628764304996e-04, -0.000000000000000e+00, 9.168666584423569e+00, 0.000000000000000e+00
243, 6.677452406180503e-01, -2.599233888005993e-02, -2.032033754625708e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -4.064067509251416e-02, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.869781818242837e-03, 1.053530475669405e-04, -0.000000000000000e+00, 9.161754423218779e+00, 0.000000000000000e+00
244, 6.871067913130637e-01, -2.488429443239529e-02, -9.829288305174230e-03, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.965857661034846e-02, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.856382770797000e-03, 1.075685590496303e-04, -0.000000000000000e+00, 9.152676909744093e+00, 0.000000000000000e+00
245, 7.058031503858067e-01, -2.378706388044290e-02, 1.847799920295219e-03, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.695599840590438e-03, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.842003283227438e-03, 1.092873829489565e-04, -0.000000000000000e+00, 9.139793036698009e+00, 0.000000000000000e+00
246, 7.237976526957594e-01, -2.270739917104053e-02, 1.687814173571921e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.375628347143842e-02, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.826121032326496e-03, 1.109038709087831e-04, -0.000000000000000e+00, 9.121796510405137e+00, 0.000000000000000e+00
247, 7.410613441388586e-01, -2.164576541268273e-02, 3.266903159144420e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.533806318288841e-02, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.808692729337687e-03, 1.124871279545966e-04, -0.000000000000000e+00, 9.098518333351334e+00, 0.000000000000000e+00
248, 7.575733828001665e-01, -2.060680197595720e-02, 4.140574584287369e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.281149168574739e-02, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.790748623307037e-03, 1.136255741737848e-04, -0.000000000000000e+00, 9.072419222427223e+00, 0.000000000000000e+00
249, 7.733206931006346e-01, -1.959886335141791e-02, 3.437155699903099e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.874311399806199e-02, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.773876546852839e-03, 1.153493428812191e-04, -0.000000000000000e+00, 9.047679501129990e+00, 0.000000000000000e+00
250, 7.882958825068145e-01, -1.860901912059580e-02, 1.182025629913437e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.364051259826874e-02, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.756967594214467e-03, 1.179465156864527e-04, -0.000000000000000e+00, 9.021620029306321e+00, 0.000000000000000e+00
251, 8.024989628716613e-01, -1.764010482645455e-02, -1.538987185402164e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.077974370804328e-02, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.738441717372812e-03, 1.198069900899475e-04, -0.000000000000000e+00, 8.989933685424996e+00, 0.000000000000000e+00
252, 8.159365090426135e-01, -1.670412910538211e-02, -4.052376816191354e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -8.104753632382709e-02, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.718533100997531e-03, 1.226017802355517e-04, -0.000000000000000e+00, 8.953460092907751e+00, 0.000000000000000e+00
253, 8.286176250119814e-01, -1.577677471432846e-02, -5.914491892977303e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.182898378595461e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.696427705198758e-03, 1.248106460779541e-04, -0.000000000000000e+00, 8.909797423119754e+00, 0.000000000000000e+00
254, 8.405602063391709e-01, -1.489249896105407e-02, -7.522929852044283e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.504585970408857e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.675302166941278e-03, 1.254327351966702e-04, -0.000000000000000e+00, 8.866967858830893e+00, 0.000000000000000e+00
255, 8.517827778310119e-01, -1.404236014919665e-02, -9.555150243323673e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.911030048664735e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.657402193852765e-03, 1.259657433680686e-04, -0.000000000000000e+00, 8.831314506362121e+00, 0.000000000000000e+00
256, 8.623087218245542e-01, -1.323957010019627e-02, -1.192308139518293e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.384616279036585e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.642485218028913e-03, 1.262843084865938e-04, -0.000000000000000e+00, 8.802362737178013e+00, 0.000000000000000e+00
257, 8.721622750542323e-01, -1.247545976806119e-02, -1.450578145042036e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.901156290084073e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.629387531422987e-03, 1.276259818080698e-04, -0.000000000000000e+00, 8.777445511717053e+00, 0.000000000000000e+00
258, 8.813700426702237e-01, -1.174654297155326e-02, -1.649685428134345e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.299370856268691e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.615977629749345e-03, 1.279260387783533e-04, -0.000000000000000e+00, 8.750526158360863e+00, 0.000000000000000e+00
259, 8.899613780370388e-01, -1.106642495440998e-02, -1.760706006893934e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.521412013787869e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.602652399702892e-03, 1.287102977005958e-04, -0.000000000000000e+00, 8.723014555585054e+00, 0.000000000000000e+00
260, 8.979638117100115e-01, -1.041388409088645e-02, -1.759902786861920e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.519805573723842e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.587037751853398e-03, 1.301139955676503e-04, -0.000000000000000e+00, 8.688569653803881e+00, 0.000000000000000e+00
261, 9.054080065643324e-01, -9.800026248148404e-03, -1.640978113330089e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.281956226660178e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.570398767455532e-03, 1.294970938420831e-04, -0.000000000000000e+00, 8.649989026802949e+00, 0.000000000000000e+00
262, 9.123242718251243e-01, -9.229702155902273e-03, -1.484105390567659e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.968210781135318e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.556145246485317e-03, 1.296942145804236e-04, -0.000000000000000e+00, 8.617268769750130e+00, 0.000000000000000e+00
263, 9.187411757585056e-01, -8.688796489607672e-03, -1.318691504400482e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.637383008800964e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.541519613567974e-03, 1.318582448494723e-04, -0.000000000000000e+00, 8.583230672864630e+00, 0.000000000000000e+00
264, 9.246876182489220e-01, -8.172168313608353e-03, -1.119860621185223e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.239721242370446e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.525347993037715e-03, 1.325225549019178e-04, -0.000000000000000e+00, 8.543838843635230e+00, 0.000000000000000e+00
265, 9.301934733063807e-01, -7.693818466580348e-03, -8.934945870631866e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.786989174126374e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.510622999341649e-03, 1.312432443482443e-04, -0.000000000000000e+00, 8.507275649680560e+00, 0.000000000000000e+00
266, 9.352864035752086e-01, -7.251343612158264e-03, -6.533832418667637e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.306766483733528e-01, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.496961289816721e-03, 1.313196918081329e-04, -0.000000000000000e+00, 8.473362415314913e+00, 0.000000000000000e+00
267, 9.399923756611746e-01, -6.834217856970009e-03, -4.243651809696555e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -8.487303619393111e-02, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.479281493747805e-03, 1.351035757674345e-04, -0.000000000000000e+00, 8.428457775773204e+00, 0.000000000000000e+00
268, 9.443356540997201e-01, -6.424870686589941e-03, -1.960098548643858e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.920197097287717e-02, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.456581592729758e-03, 1.372805271059949e-04, -0.000000000000000e+00, 8.368240130861620e+00, 0.000000000000000e+00
269, 9.483431184695283e-01, -6.047173464689198e-03, 5.604136440450829e-04, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.120827288090166e-03, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.438670336047623e-03, 1.355924192988331e-04, -0.000000000000000e+00, 8.319859943922816e+00, 0.000000000000000e+00
270, 9.520381009008416e-01, -5.698927174642772e-03, 1.299171628481909e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.598343256963817e-02, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.427186047460264e-03, 1.345100431390745e-04, -0.000000000000000e+00, 8.289505650707023e+00, 0.000000000000000e+00
271, 9.554427307704856e-01, -5.378046157445781e-03, 2.404954082684304e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.809908165368609e-02, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.417333322578651e-03, 1.335814392957188e-04, -0.000000000000000e+00, 8.263479072145993e+00, 0.000000000000000e+00
272, 9.585779264660209e-01, -5.082558887929401e-03, 3.044542007871781e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.089084015743562e-02, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.403961402311211e-03, 1.382175634307086e-04, -0.000000000000000e+00, 8.228430850319553e+00, 0.000000000000000e+00
273, 9.614608760705441e-01, -4.785570197368280e-03, 3.568632776777624e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.137265553555250e-02, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.376623564701198e-03, 1.448005361856423e-04, -0.000000000000000e+00, 8.152851490440627e+00, 0.000000000000000e+00
274, 9.641116379176919e-01, -4.500493895113083e-03, 4.384079256875448e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.768158513750897e-02, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.344443968495965e-03, 1.445882871524397e-04, -0.000000000000000e+00, 8.059942586642764e+00, 0.000000000000000e+00
275, 9.665488643268195e-01, -4.238382271158483e-03, 4.751427881919090e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.502855763838181e-02, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.320319949005070e-03, 1.419938683896229e-04, -0.000000000000000e+00, 7.989043622846514e+00, 0.000000000000000e+00
276, 9.687887851244765e-01, -3.997489888077124e-03, 4.821372817123071e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.642745634246144e-02, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.301089045890485e-03, 1.399256800479007e-04, -0.000000000000000e+00, 7.932207306524239e+00, 0.000000000000000e+00
277, 9.708465526947636e-01, -3.776187182038380e-03, 4.795307515556758e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.590615031113517e-02, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.284270855067133e-03, 1.381169669582373e-04, -0.000000000000000e+00, 7.882169646260107e+00, 0.000000000000000e+00
278, 9.727362877576696e-01, -3.572955539574937e-03, 4.696211692225799e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.392423384451599e-02, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.270491278025023e-03, 1.366350417245360e-04, -0.000000000000000e+00, 7.841020073970800e+00, 0.000000000000000e+00
279, 9.744711278724785e-01, -3.386382081281865e-03, 4.478124141470484e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.956248282940969e-02, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.259238519797946e-03, 1.354248633341284e-04, -0.000000000000000e+00, 7.807338694232471e+00, 0.000000000000000e+00
280, 9.760632775499845e-01, -3.215154272496039e-03, 4.322013911943545e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.644027823887090e-02, 1.000000000000000e+00, 4.793315743183817e-07, 3.216724105000000e+02, 2.141496429718802e-04, 1.252965902190329e-03, 1.365326266956363e-04, -0.000000000000000e+00, 7.789465919657734e+00, 0.000000000000000e+00
