"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    
          0,           0,        3651,      -8.825920549,      -7.227221127,      -7.727895967,      -9.346692377
          0,           0,        3652,      -8.826023992,      -7.227421926,      -7.728016872,      -9.346782189
          0,           0,        3653,      -8.826127968,      -7.227622715,      -7.728137752,      -9.346868788
          0,           0,        3654,      -8.826232479,      -7.227823477,      -7.728258586,      -9.346954741
          0,           0,        3655,      -8.826337512,      -7.228024195,      -7.728379352,       -9.34704077
          0,           0,        3656,      -8.826443053,      -7.228224856,      -7.728500034,      -9.347127019
          0,           0,        3657,      -8.826549095,      -7.228425448,      -7.728620622,       -9.34721352
          0,           0,        3658,      -8.826655636,       -7.22862596,      -7.728741105,      -9.347300287
          0,           0,        3659,      -8.826762674,      -7.228826379,      -7.728861474,      -9.347387323
          0,           0,        3660,      -8.826870207,      -7.229026696,      -7.728981719,      -9.347474511
          0,           0,        3661,      -8.826978234,        -7.2292269,      -7.729101832,      -9.347561522
          0,           0,        3662,      -8.827086756,      -7.229426981,      -7.729221803,      -9.347648796
          0,           0,        3663,      -8.827195771,       -7.22962693,      -7.729341623,      -9.347736325
          0,           0,        3664,       -8.82730528,      -7.229826737,      -7.729461286,        -9.3478241
          0,           0,        3665,      -8.827415281,      -7.230026392,      -7.729580782,      -9.347911812
          0,           0,        3666,      -8.827525774,      -7.230225887,      -7.729700103,      -9.347998833
          0,           0,        3667,      -8.827636758,      -7.230425212,      -7.729819241,      -9.348086039
          0,           0,        3668,      -8.827748232,      -7.230624357,      -7.729938186,      -9.348173388
          0,           0,        3669,      -8.827860189,      -7.230823316,      -7.730056929,       -9.34826026
          0,           0,        3670,      -8.827972625,      -7.231022079,      -7.730175462,      -9.348344031
          0,           0,        3671,      -8.828085533,      -7.231220638,      -7.730293775,      -9.348426414
          0,           0,        3672,      -8.828198905,      -7.231418988,      -7.730411859,      -9.348510611
          0,           0,        3673,      -8.828312729,      -7.231617122,      -7.730529704,      -9.348596321
          0,           0,        3674,      -8.828426992,      -7.231815034,      -7.730647302,      -9.348682976
          0,           0,        3675,      -8.828541683,      -7.232012716,      -7.730764647,      -9.348770269
          0,           0,        3676,      -8.828656788,      -7.232210162,      -7.730881729,      -9.348858025
          0,           0,        3677,      -8.828772295,      -7.232407367,      -7.730998541,      -9.348946024
          0,           0,        3678,      -8.828888185,      -7.232604323,      -7.731115072,      -9.349033236
          0,           0,        3679,      -8.829004443,      -7.232801022,      -7.731231314,      -9.349116324
          0,           0,        3680,      -8.829121052,      -7.232997452,      -7.731347253,      -9.349193745
          0,           0,        3681,      -8.829237995,      -7.233193597,      -7.731462873,      -9.349271076
          0,           0,        3682,      -8.829355253,      -7.233389446,       -7.73157815,       -9.34935167
          0,           0,        3683,      -8.829472797,      -7.233584992,      -7.731693067,      -9.349435184
          0,           0,        3684,      -8.829590601,      -7.233780227,      -7.731807617,      -9.349520792
          0,           0,        3685,       -8.82970865,      -7.233975139,      -7.731921795,      -9.349607808
          0,           0,        3686,      -8.829826934,      -7.234169727,      -7.732035608,      -9.349695591
          0,           0,        3687,      -8.829945466,      -7.234364024,      -7.732149079,      -9.349783984
          0,           0,        3688,      -8.830064271,      -7.234558051,      -7.732262218,      -9.349872917
          0,           0,        3689,       -8.83018334,       -7.23475182,       -7.73237503,      -9.349962299
          0,           0,        3690,      -8.830302657,      -7.234945336,      -7.732487522,      -9.350052048
          0,           0,        3691,      -8.830422211,      -7.235138604,        -7.7325997,      -9.350142091
          0,           0,        3692,      -8.830541992,      -7.235331623,      -7.732711567,      -9.350232356
          0,           0,        3693,      -8.830661989,      -7.235524393,      -7.732823125,      -9.350322763
          0,           0,        3694,      -8.830782186,      -7.235716909,      -7.732934379,      -9.350413218
          0,           0,        3695,      -8.830902566,      -7.235909171,      -7.733045335,      -9.350503603
          0,           0,        3696,      -8.831023108,      -7.236101174,      -7.733155998,       -9.35059376
          0,           0,        3697,      -8.831143791,      -7.236292919,      -7.733266379,      -9.350683571
          0,           0,        3698,      -8.831264588,      -7.236484406,      -7.733376488,      -9.350772868
          0,           0,        3699,      -8.831385463,       -7.23667563,      -7.733486337,      -9.350861466
          0,           0,        3700,      -8.831506377,      -7.236866591,      -7.733595941,      -9.350949158
          0,           0,        3701,      -8.831627284,      -7.237057284,      -7.733705313,      -9.351035723
          0,           0,        3702,      -8.831748135,      -7.237247708,      -7.733814471,      -9.351120928
          0,           0,        3703,      -8.831868872,       -7.23743786,      -7.733923431,      -9.351204541
          0,           0,        3704,      -8.831989431,      -7.237627736,      -7.734032212,      -9.351286313
          0,           0,        3705,       -8.83210974,      -7.237817338,       -7.73414083,      -9.351365847
          0,           0,        3706,      -8.832229723,      -7.238006686,      -7.734249313,      -9.351442939
          0,           0,        3707,      -8.832349309,      -7.238195806,      -7.734357684,      -9.351517842
          0,           0,        3708,       -8.83246841,      -7.238384689,      -7.734465948,      -9.351590656
          0,           0,        3709,      -8.832586909,      -7.238573323,      -7.734574108,      -9.351661471
          0,           0,        3710,      -8.832704701,      -7.238761689,      -7.734682167,      -9.351730457
          0,           0,        3711,      -8.832821695,      -7.238949774,      -7.734790124,      -9.351797844
          0,           0,        3712,      -8.832937807,      -7.239137566,      -7.734897976,      -9.351863914
          0,           0,        3713,      -8.833052959,      -7.239325057,      -7.735005719,       -9.35192897
          0,           0,        3714,      -8.833167085,       -7.23951224,      -7.735113352,      -9.351993317
          0,           0,        3715,      -8.833280135,      -7.239699113,      -7.735220875,      -9.352057243
          0,           0,        3716,      -8.833392076,      -7.239885676,      -7.735328289,      -9.352121008
          0,           0,        3717,      -8.833502897,      -7.240071931,      -7.735435601,      -9.352184833
          0,           0,        3718,      -8.833612607,       -7.24025788,      -7.735542818,      -9.352248903
          0,           0,        3719,       -8.83372124,       -7.24044353,      -7.735649953,      -9.352313364
          0,           0,        3720,       -8.83382885,      -7.240628884,      -7.735757019,      -9.352378328
          0,           0,        3721,      -8.833935511,      -7.240813951,      -7.735864035,      -9.352443879
          0,           0,        3722,      -8.834041319,      -7.240998736,      -7.735971019,      -9.352510119
          0,           0,        3723,      -8.834146383,      -7.241183317,      -7.736078009,      -9.352577034
          0,           0,        3724,      -8.834250879,      -7.241367738,       -7.73618505,      -9.352644722
          0,           0,        3725,      -8.834354962,       -7.24155197,      -7.736292179,      -9.352713223
          0,           0,        3726,      -8.834458731,      -7.241735998,      -7.736399414,      -9.352782573
          0,           0,        3727,      -8.834562313,      -7.241919811,      -7.736506764,       -9.35285272
          0,           0,        3728,      -8.834665857,      -7.242103401,      -7.736614248,      -9.352923594
          0,           0,        3729,      -8.834769499,      -7.242286767,       -7.73672189,      -9.352995286
          0,           0,        3730,       -8.83487335,       -7.24247038,      -7.736829711,      -9.353067693
          0,           0,        3731,      -8.834977399,      -7.242653809,      -7.736937588,      -9.353140771
          0,           0,        3732,      -8.835081821,       -7.24283695,      -7.737045608,      -9.353214477
          0,           0,        3733,      -8.835186683,      -7.243019817,      -7.737153866,      -9.353288959
          0,           0,        3734,      -8.835291902,      -7.243202407,      -7.737262359,      -9.353364153
          0,           0,        3735,      -8.835397472,      -7.243384725,      -7.737371068,      -9.353440046
          0,           0,        3736,      -8.835503437,      -7.243566779,      -7.737479995,      -9.353516571
          0,           0,        3737,      -8.835609808,      -7.243748577,      -7.737589147,      -9.353593793
          0,           0,        3738,      -8.835716549,      -7.243930125,      -7.737698518,      -9.353671741
          0,           0,        3739,      -8.835823603,      -7.244111428,      -7.737808091,      -9.353750289
          0,           0,        3740,      -8.835930911,      -7.244292491,       -7.73791785,       -9.35382949
          0,           0,        3741,      -8.836038407,      -7.244473316,      -7.738027773,      -9.353909321
          0,           0,        3742,      -8.836146023,      -7.244653907,       -7.73813783,      -9.353989767
          0,           0,        3743,      -8.836253687,      -7.244834265,       -7.73824799,      -9.354070822
          0,           0,        3744,      -8.836361324,       -7.24501439,      -7.738358218,      -9.354152411
          0,           0,        3745,      -8.836468862,      -7.245194281,      -7.738468473,      -9.354234548
          0,           0,        3746,      -8.836576232,      -7.245373938,      -7.738578712,      -9.354317301
          0,           0,        3747,      -8.836683367,      -7.245553359,       -7.73868889,      -9.354400617
          0,           0,        3748,      -8.836790204,       -7.24573254,      -7.738798958,      -9.354484479
          0,           0,        3749,      -8.836896692,      -7.245911478,      -7.738908865,      -9.354568882
          0,           0,        3750,      -8.837002782,       -7.24609017,       -7.73901856,      -9.354653835
          0,           0,        3751,       -8.83710844,       -7.24626861,      -7.739127985,      -9.354739304
          0,           0,        3752,      -8.837213641,      -7.246446794,      -7.739237086,      -9.354825156
          0,           0,        3753,      -8.837318375,       -7.24662472,      -7.739345804,      -9.354911394
          0,           0,        3754,      -8.837422643,      -7.246802384,      -7.739454085,      -9.354998045
          0,           0,        3755,       -8.83752646,      -7.246979785,      -7.739561872,      -9.355085111
          0,           0,        3756,      -8.837629846,      -7.247156918,      -7.739669108,      -9.355172593
          0,           0,        3757,      -8.837732838,      -7.247333782,      -7.739775736,        -9.3552605
          0,           0,        3758,       -8.83783548,      -7.247510373,      -7.739881704,      -9.355348852
          0,           0,        3759,      -8.837937825,      -7.247686688,      -7.739986956,      -9.355437713
          0,           0,        3760,      -8.838039927,      -7.247862723,      -7.740091443,      -9.355527183
          0,           0,        3761,      -8.838141839,      -7.248038476,      -7.740195119,      -9.355616891
          0,           0,        3762,      -8.838243631,      -7.248213942,      -7.740297937,       -9.35570695
          0,           0,        3763,      -8.838345374,      -7.248389122,      -7.740399853,      -9.355797462
          0,           0,        3764,      -8.838447141,      -7.248564011,      -7.740500827,      -9.355888449
          0,           0,        3765,      -8.838549002,      -7.248738609,      -7.740600822,      -9.355979932
          0,           0,        3766,      -8.838651028,      -7.248912912,      -7.740699805,      -9.356071901
          0,           0,        3767,      -8.838753284,      -7.249086921,      -7.740797749,      -9.356164417
          0,           0,        3768,      -8.838855836,      -7.249260635,      -7.740894628,      -9.356257526
          0,           0,        3769,      -8.838958743,      -7.249434053,      -7.740990421,      -9.356351272
          0,           0,        3770,      -8.839062059,      -7.249607176,      -7.741085112,      -9.356445338
          0,           0,        3771,      -8.839165833,      -7.249780007,       -7.74117869,      -9.356539735
          0,           0,        3772,      -8.839270112,      -7.249952551,      -7.741271147,      -9.356634947
          0,           0,        3773,      -8.839374935,      -7.250124811,       -7.74136248,      -9.356730953
          0,           0,        3774,      -8.839480332,      -7.250296789,      -7.741452688,      -9.356827754
          0,           0,        3775,      -8.839586333,      -7.250468487,      -7.741541773,       -9.35692537
          0,           0,        3776,      -8.839692961,       -7.25063991,      -7.741629742,      -9.357023736
          0,           0,        3777,      -8.839800228,      -7.250811059,      -7.741716604,      -9.357123022
          0,           0,        3778,      -8.839908136,      -7.250981936,      -7.741802369,      -9.357223251
          0,           0,        3779,      -8.840016689,      -7.251152545,      -7.741887052,      -9.357324438
          0,           0,        3780,      -8.840125885,       -7.25132289,      -7.741970669,      -9.357426614
          0,           0,        3781,       -8.84023572,      -7.251492977,      -7.742053239,      -9.357529817
          0,           0,        3782,      -8.840346185,      -7.251662811,      -7.742134782,      -9.357634092
          0,           0,        3783,      -8.840457265,      -7.251832398,      -7.742215321,      -9.357739483
          0,           0,        3784,      -8.840568947,      -7.252001746,       -7.74229488,      -9.357846034
          0,           0,        3785,      -8.840681215,      -7.252170859,      -7.742373486,      -9.357953792
          0,           0,        3786,      -8.840794053,      -7.252339745,      -7.742451165,      -9.358062806
          0,           0,        3787,      -8.840907445,       -7.25250841,      -7.742527946,      -9.358173126
          0,           0,        3788,      -8.841021378,      -7.252676861,       -7.74260386,      -9.358284798
          0,           0,        3789,      -8.841135838,      -7.252845105,      -7.742678937,      -9.358397868
          0,           0,        3790,      -8.841250815,       -7.25301315,      -7.742753211,      -9.358512374
          0,           0,        3791,      -8.841366301,      -7.253181002,      -7.742826715,      -9.358628352
          0,           0,        3792,      -8.841482289,      -7.253348668,      -7.742899486,      -9.358745824
          0,           0,        3793,      -8.841598776,      -7.253516155,      -7.742971561,      -9.358864802
          0,           0,        3794,       -8.84171576,       -7.25368347,      -7.743042979,      -9.358985276
          0,           0,        3795,      -8.841833243,       -7.25385062,      -7.743113782,      -9.359107215
          0,           0,        3796,      -8.841951227,      -7.254017611,      -7.743184013,      -9.359230556
          0,           0,        3797,      -8.842069716,      -7.254184448,       -7.74325372,      -9.359355199
          0,           0,        3798,      -8.842188714,      -7.254351136,      -7.743322951,      -9.359480996
          0,           0,        3799,      -8.842308224,      -7.254517678,       -7.74339176,      -9.359607743
          0,           0,        3800,      -8.842428246,      -7.254684077,      -7.743460202,      -9.359735172
          0,           0,        3801,      -8.842548776,      -7.254850333,      -7.743528333,      -9.359862955
          0,           0,        3802,      -8.842669797,      -7.255016447,       -7.74359621,      -9.359990702
          0,           0,        3803,      -8.842791281,      -7.255182416,      -7.743663889,      -9.360118013
          0,           0,        3804,      -8.842913183,      -7.255348236,       -7.74373142,      -9.360244526
          0,           0,        3805,      -8.843035444,      -7.255513904,      -7.743798847,      -9.360369957
          0,           0,        3806,      -8.843157986,      -7.255679418,      -7.743866206,      -9.360494154
          0,           0,        3807,      -8.843280711,      -7.255844774,      -7.743933523,      -9.360617106
          0,           0,        3808,      -8.843403499,      -7.256009974,      -7.744000817,      -9.360738933
          0,           0,        3809,       -8.84352621,      -7.256175019,      -7.744068101,      -9.360859831
          0,           0,        3810,       -8.84364869,      -7.256339915,      -7.744135385,      -9.360980046
          0,           0,        3811,      -8.843770771,      -7.256504665,      -7.744202676,      -9.361099826
          0,           0,        3812,       -8.84389228,      -7.256669279,      -7.744269984,      -9.361219409
          0,           0,        3813,      -8.844013039,      -7.256833765,       -7.74433732,      -9.361338957
          0,           0,        3814,      -8.844132879,      -7.256998132,        -7.7444047,      -9.361458646
          0,           0,        3815,      -8.844251633,      -7.257162393,      -7.744472145,      -9.361578587
          0,           0,        3816,      -8.844369153,      -7.257326559,      -7.744539681,      -9.361698892
          0,           0,        3817,      -8.844485301,       -7.25749064,      -7.744607338,      -9.361819631
          0,           0,        3818,      -8.844599959,       -7.25765465,      -7.744675154,      -9.361940854
          0,           0,        3819,      -8.844713026,      -7.257818598,       -7.74474317,        -9.3620626
          0,           0,        3820,      -8.844824423,      -7.257982497,      -7.744811431,      -9.362184898
          0,           0,        3821,      -8.844934086,      -7.258146357,      -7.744879986,      -9.362307772
          0,           0,        3822,      -8.845041971,      -7.258310188,      -7.744948888,      -9.362431241
          0,           0,        3823,       -8.84514805,      -7.258473998,      -7.745018187,       -9.36255532
          0,           0,        3824,      -8.845252311,      -7.258637798,      -7.745087935,      -9.362680023
          0,           0,        3825,      -8.845354756,      -7.258801595,      -7.745158183,      -9.362805363
          0,           0,        3826,      -8.845455402,      -7.258965396,      -7.745228977,      -9.362931354
          0,           0,        3827,      -8.845554276,      -7.259129209,      -7.745300361,      -9.363058009
          0,           0,        3828,      -8.845651419,      -7.259293038,      -7.745372382,      -9.363185339
          0,           0,        3829,       -8.84574688,      -7.259456889,      -7.745445068,      -9.363313358
          0,           0,        3830,      -8.845840709,      -7.259620768,      -7.745518432,      -9.363442079
          0,           0,        3831,      -8.845932976,      -7.259784675,      -7.745592497,      -9.363571512
          0,           0,        3832,      -8.846023772,       -7.25994861,      -7.745667277,      -9.363701671
          0,           0,        3833,      -8.846113201,      -7.260112573,      -7.745742779,      -9.363832567
          0,           0,        3834,      -8.846201378,      -7.260276566,      -7.745819002,      -9.363964209
          0,           0,        3835,      -8.846288419,      -7.260440586,      -7.745895945,       -9.36409661
          0,           0,        3836,      -8.846374445,      -7.260604631,      -7.745973598,      -9.364229777
          0,           0,        3837,      -8.846459584,      -7.260768698,      -7.746051949,      -9.364363721
          0,           0,        3838,      -8.846543967,       -7.26093278,      -7.746130983,      -9.364498449
          0,           0,        3839,      -8.846627728,       -7.26109687,      -7.746210681,      -9.364633971
          0,           0,        3840,      -8.846711004,       -7.26126096,      -7.746291021,      -9.364770288
          0,           0,        3841,      -8.846793933,      -7.261425039,      -7.746371981,      -9.364907406
          0,           0,        3842,       -8.84687665,      -7.261589096,      -7.746453534,       -9.36504533
          0,           0,        3843,      -8.846959287,      -7.261753118,      -7.746535654,      -9.365184065
          0,           0,        3844,      -8.847041971,      -7.261917091,      -7.746618312,      -9.365323612
          0,           0,        3845,      -8.847124821,      -7.262081001,      -7.746701477,       -9.36546397
          0,           0,        3846,      -8.847207946,      -7.262244832,      -7.746785118,       -9.36560514
          0,           0,        3847,      -8.847291444,      -7.262408568,      -7.746869199,       -9.36574712
          0,           0,        3848,      -8.847375401,      -7.262572192,      -7.746953686,      -9.365889906
          0,           0,        3849,      -8.847459888,      -7.262735687,      -7.747038538,      -9.366033494
          0,           0,        3850,      -8.847544964,      -7.262899036,      -7.747123714,       -9.36617788
          0,           0,        3851,      -8.847630668,      -7.263062223,       -7.74720917,      -9.366323056
          0,           0,        3852,      -8.847717027,      -7.263225229,       -7.74729486,      -9.366469015
          0,           0,        3853,       -8.84780405,       -7.26338804,      -7.747380732,      -9.366615749
          0,           0,        3854,      -8.847891727,      -7.263550637,      -7.747466734,      -9.366763247
          0,           0,        3855,      -8.847980035,      -7.263713007,      -7.747552813,        -9.3669115
          0,           0,        3856,      -8.848068932,      -7.263875134,      -7.747638909,      -9.367060496
          0,           0,        3857,      -8.848158363,      -7.264037005,      -7.747724965,      -9.367210223
          0,           0,        3858,      -8.848248256,      -7.264198606,       -7.74781092,      -9.367360668
          0,           0,        3859,      -8.848338528,      -7.264359925,      -7.747896712,      -9.367511818
          0,           0,        3860,      -8.848429081,      -7.264520952,      -7.747982282,      -9.367663658
          0,           0,        3861,      -8.848519799,      -7.264681675,      -7.748067567,      -9.367816175
          0,           0,        3862,       -8.84861057,      -7.264842086,      -7.748152508,      -9.367969354
          0,           0,        3863,      -8.848701282,      -7.265002176,      -7.748237042,      -9.368123177
          0,           0,        3864,       -8.84879182,      -7.265161939,       -7.74832111,      -9.368277632
          0,           0,        3865,      -8.848882085,       -7.26532137,      -7.748404655,      -9.368432707
          0,           0,        3866,      -8.848971959,      -7.265480462,      -7.748487623,      -9.368588387
          0,           0,        3867,      -8.849061328,      -7.265639209,      -7.748569957,      -9.368744659
          0,           0,        3868,      -8.849150094,      -7.265797603,      -7.748651606,      -9.368901508
          0,           0,        3869,      -8.849238168,       -7.26595564,      -7.748732519,      -9.369058921
          0,           0,        3870,      -8.849325471,      -7.266113316,      -7.748812647,      -9.369216883
          0,           0,        3871,      -8.849411936,      -7.266270627,      -7.748891946,      -9.369375382
          0,           0,        3872,      -8.849497503,       -7.26642757,      -7.748970373,      -9.369534405
          0,           0,        3873,      -8.849582129,      -7.266584141,      -7.749047886,      -9.369693938
          0,           0,        3874,      -8.849665783,      -7.266740338,      -7.749124447,      -9.369853971
          0,           0,        3875,      -8.849748446,      -7.266896159,      -7.749200022,      -9.370014491
          0,           0,        3876,      -8.849830115,      -7.267051601,      -7.749274578,      -9.370175492
          0,           0,        3877,      -8.849910797,      -7.267206664,      -7.749348087,      -9.370336975
          0,           0,        3878,      -8.849990511,      -7.267361347,      -7.749420521,      -9.370498971
          0,           0,        3879,      -8.850069288,      -7.267515648,      -7.749491859,      -9.370661579
          0,           0,        3880,      -8.850147165,      -7.267669567,       -7.74956208,      -9.370824447
          0,           0,        3881,      -8.850224191,      -7.267823105,      -7.749631165,      -9.370987597
          0,           0,        3882,      -8.850300417,      -7.267976263,      -7.749699099,      -9.371149998
          0,           0,        3883,      -8.850375903,      -7.268129038,      -7.749765897,      -9.371311651
          0,           0,        3884,      -8.850450699,      -7.268281427,      -7.749831558,      -9.371473602
          0,           0,        3885,      -8.850524861,      -7.268433434,      -7.749896053,      -9.371635823
          0,           0,        3886,      -8.850598452,      -7.268585061,       -7.74995936,      -9.371798316
          0,           0,        3887,      -8.850671521,      -7.268736314,       -7.75002147,      -9.371961069
          0,           0,        3888,      -8.850744107,      -7.268887197,       -7.75008238,      -9.372124034
          0,           0,        3889,      -8.850816242,      -7.269037713,      -7.750142089,      -9.372286975
          0,           0,        3890,      -8.850887956,      -7.269187869,      -7.750200598,       -9.37245014
          0,           0,        3891,       -8.85095928,      -7.269337671,      -7.750257909,      -9.372613531
          0,           0,        3892,      -8.851030238,      -7.269487123,      -7.750314027,      -9.372777074
          0,           0,        3893,      -8.851100849,      -7.269636196,      -7.750368957,      -9.372940711
          0,           0,        3894,       -8.85117118,      -7.269784864,      -7.750422693,      -9.373104414
          0,           0,        3895,      -8.851241252,      -7.269933195,      -7.750475225,      -9.373268145
          0,           0,        3896,      -8.851310975,      -7.270081197,      -7.750526592,      -9.373431784
          0,           0,        3897,      -8.851380387,      -7.270228877,      -7.750576827,       -9.37359538
          0,           0,        3898,      -8.851449501,      -7.270376243,       -7.75062595,      -9.373758923
          0,           0,        3899,        -8.8515183,      -7.270523303,      -7.750673975,      -9.373922333
          0,           0,        3900,      -8.851586755,      -7.270670065,      -7.750720926,      -9.374085557
          0,           0,        3901,      -8.851654839,      -7.270816539,      -7.750766825,      -9.374248546
          0,           0,        3902,      -8.851722527,      -7.270962735,      -7.750811697,       -9.37441125
          0,           0,        3903,      -8.851789797,      -7.271108661,      -7.750855566,      -9.374573614
          0,           0,        3904,      -8.851856625,      -7.271254326,      -7.750898455,      -9.374735588
          0,           0,        3905,      -8.851922988,       -7.27139974,       -7.75094039,      -9.374897119
          0,           0,        3906,      -8.851988867,      -7.271544913,      -7.750981394,      -9.375058156
          0,           0,        3907,      -8.852054243,      -7.271689854,      -7.751021495,      -9.375218649
          0,           0,        3908,      -8.852119103,      -7.271834573,      -7.751060718,      -9.375378549
          0,           0,        3909,      -8.852183439,      -7.271979081,      -7.751099093,      -9.375537812
          0,           0,        3910,      -8.852247249,      -7.272123387,      -7.751136649,      -9.375696398
          0,           0,        3911,      -8.852310537,      -7.272267504,      -7.751173416,      -9.375854269
          0,           0,        3912,      -8.852373315,      -7.272411442,      -7.751209427,      -9.376011396
          0,           0,        3913,      -8.852435602,      -7.272555212,      -7.751244716,       -9.37616776
          0,           0,        3914,      -8.852497426,      -7.272698825,      -7.751279317,      -9.376323354
          0,           0,        3915,      -8.852558821,      -7.272842294,      -7.751313266,      -9.376478181
          0,           0,        3916,      -8.852619827,       -7.27298563,      -7.751346601,      -9.376632113
          0,           0,        3917,      -8.852680493,      -7.273128847,       -7.75137936,      -9.376785219
          0,           0,        3918,      -8.852740873,      -7.273271958,      -7.751411585,      -9.376937506
          0,           0,        3919,      -8.852801024,      -7.273414976,      -7.751443317,      -9.377088973
          0,           0,        3920,      -8.852861008,      -7.273557916,        -7.7514746,      -9.377239643
          0,           0,        3921,       -8.85292089,       -7.27370079,      -7.751505477,      -9.377389537
          0,           0,        3922,      -8.852980738,      -7.273843614,      -7.751535995,       -9.37753861
          0,           0,        3923,      -8.853040619,      -7.273986402,        -7.7515662,      -9.377686998
          0,           0,        3924,      -8.853100601,      -7.274129169,      -7.751596138,      -9.377834759
          0,           0,        3925,      -8.853160755,       -7.27427193,      -7.751625857,      -9.377981929
          0,           0,        3926,       -8.85322115,        -7.2744147,      -7.751655405,      -9.378128406
          0,           0,        3927,      -8.853281854,      -7.274557496,       -7.75168483,      -9.378274148
          0,           0,        3928,       -8.85334294,      -7.274700335,      -7.751714184,       -9.37841926
          0,           0,        3929,      -8.853404478,      -7.274843235,      -7.751743519,      -9.378563791
          0,           0,        3930,      -8.853466537,      -7.274986213,      -7.751772888,      -9.378707783
          0,           0,        3931,      -8.853529186,      -7.275129285,      -7.751802346,      -9.378851274
          0,           0,        3932,      -8.853592494,      -7.275272466,      -7.751831948,      -9.378994298
          0,           0,        3933,      -8.853656531,      -7.275415772,      -7.751861752,      -9.379136891
          0,           0,        3934,      -8.853721364,      -7.275559217,      -7.751891816,       -9.37927908
          0,           0,        3935,      -8.853787058,      -7.275702811,      -7.751922202,      -9.379420891
          0,           0,        3936,      -8.853853672,      -7.275846568,      -7.751952971,      -9.379562373
          0,           0,        3937,      -8.853921264,      -7.275990495,      -7.751984189,      -9.379703567
          0,           0,        3938,      -8.853989882,        -7.2761346,      -7.752015919,      -9.379844536
          0,           0,        3939,      -8.854059569,      -7.276278888,      -7.752048228,      -9.379984698
          0,           0,        3940,      -8.854130355,      -7.276423356,      -7.752081206,      -9.380124174
          0,           0,        3941,      -8.854202295,      -7.276568002,      -7.752114939,      -9.380263551
          0,           0,        3942,      -8.854275455,      -7.276712823,      -7.752149483,      -9.380402536
          0,           0,        3943,      -8.854349869,      -7.276857831,        -7.7521849,      -9.380540968
          0,           0,        3944,      -8.854425559,      -7.277003042,      -7.752221257,      -9.380679138
          0,           0,        3945,      -8.854502515,       -7.27714846,      -7.752258624,      -9.380817119
          0,           0,        3946,       -8.85458069,      -7.277294087,      -7.752297062,      -9.380954918
          0,           0,        3947,      -8.854660025,       -7.27743992,      -7.752336627,      -9.381092538
          0,           0,        3948,      -8.854740451,      -7.277585955,      -7.752377371,      -9.381229983
          0,           0,        3949,      -8.854821884,      -7.277732185,      -7.752419343,      -9.381367248
          0,           0,        3950,      -8.854904226,      -7.277878606,      -7.752462587,      -9.381504323
          0,           0,        3951,      -8.854987367,      -7.278025211,      -7.752507144,      -9.381641157
          0,           0,        3952,      -8.855071191,      -7.278171993,      -7.752553051,      -9.381777719
          0,           0,        3953,      -8.855155575,      -7.278318947,      -7.752600344,       -9.38191396
          0,           0,        3954,      -8.855240395,      -7.278466065,      -7.752649057,      -9.382049801
          0,           0,        3955,      -8.855325522,      -7.278613339,      -7.752699218,      -9.382185125
          0,           0,        3956,      -8.855410831,       -7.27876076,      -7.752750858,      -9.382319781
          0,           0,        3957,      -8.855496198,      -7.278908319,      -7.752804001,      -9.382453571
          0,           0,        3958,      -8.855581504,      -7.279056006,      -7.752858672,      -9.382586252
          0,           0,        3959,      -8.855666633,      -7.279203811,      -7.752914895,      -9.382717486
          0,           0,        3960,      -8.855751473,      -7.279351726,       -7.75297269,      -9.382846747
          0,           0,        3961,      -8.855835918,      -7.279499754,      -7.753032082,      -9.382973857
          0,           0,        3962,      -8.855919877,       -7.27964789,      -7.753093088,      -9.383098768
          0,           0,        3963,      -8.856003244,      -7.279796116,      -7.753155712,      -9.383221342
          0,           0,        3964,      -8.856085906,      -7.279944412,       -7.75321995,      -9.383341561
          0,           0,        3965,       -8.85616776,       -7.28009276,      -7.753285787,      -9.383459593
          0,           0,        3966,      -8.856248712,      -7.280241144,      -7.753353204,       -9.38357579
          0,           0,        3967,      -8.856328666,      -7.280389553,      -7.753422177,      -9.383690646
          0,           0,        3968,       -8.85640753,      -7.280537977,      -7.753492672,      -9.383804736
          0,           0,        3969,      -8.856485218,       -7.28068641,      -7.753564653,      -9.383918633
          0,           0,        3970,      -8.856561649,       -7.28083485,      -7.753638084,      -9.384032845
          0,           0,        3971,      -8.856636755,      -7.280983296,      -7.753712927,      -9.384147759
          0,           0,        3972,      -8.856710479,      -7.281131748,      -7.753789146,      -9.384263614
          0,           0,        3973,      -8.856782782,       -7.28128021,      -7.753866713,      -9.384380452
          0,           0,        3974,      -8.856853643,      -7.281428681,      -7.753945601,      -9.384498124
          0,           0,        3975,      -8.856923063,      -7.281577162,      -7.754025791,      -9.384616248
          0,           0,        3976,      -8.856991066,      -7.281725648,       -7.75410727,      -9.384734214
          0,           0,        3977,      -8.857057697,      -7.281874133,      -7.754190028,      -9.384851219
          0,           0,        3978,       -8.85712302,      -7.282022602,      -7.754274053,      -9.384966422
          0,           0,        3979,      -8.857187117,       -7.28217104,      -7.754359329,      -9.385079168
          0,           0,        3980,      -8.857250081,      -7.282319427,      -7.754445829,      -9.385189071
          0,           0,        3981,      -8.857312008,      -7.282467745,      -7.754533516,      -9.385296274
